iteration_index,metric,value
194,relative_residual,4.111815006381317e-08
195,relative_residual,3.639324831042736e-08
196,relative_residual,3.207753638890677e-08
197,relative_residual,2.689683744794516e-08
198,relative_residual,2.4596387807280674e-08
199,relative_residual,2.4068839390978918e-08
200,relative_residual,1.978580552733421e-08
201,relative_residual,1.7017896945222324e-08
202,relative_residual,1.3822306176876467e-08
203,relative_residual,1.2818029820676978e-08
204,relative_residual,9.869788445945385e-09
205,relative_residual,9.869788445945385e-09
