iteration_index,metric,value
88,relative_residual,0.0002974594575162245
89,relative_residual,0.00031706146617265277
90,relative_residual,0.00031843946730307715
91,relative_residual,0.00033291708497542227
92,relative_residual,0.0003012133140760634
93,relative_residual,0.00030895311730937385
94,relative_residual,0.0002994305503750141
95,relative_residual,0.00029812778215113105
96,relative_residual,0.0003118196680291351
97,relative_residual,0.00027449495578584534
98,relative_residual,0.00023219552834016698
99,relative_residual,0.00019495504420040152
100,relative_residual,0.00017800599095083974
101,relative_residual,0.00016307504560223186
102,relative_residual,0.0001539523715901098
103,relative_residual,0.00014152081083787014
104,relative_residual,0.00012804586768232418
105,relative_residual,0.00011611331122385381
106,relative_residual,0.00010850968742653
107,relative_residual,9.75751859261819e-05
108,relative_residual,0.00010774848268774235
109,relative_residual,9.785782067151914e-05
110,relative_residual,9.664745604504182e-05
111,relative_residual,8.409612570193248e-05
112,relative_residual,8.992514927997986e-05
113,relative_residual,0.00010022294665255684
114,relative_residual,9.832006872119745e-05
115,relative_residual,9.27775070220881e-05
116,relative_residual,8.573108651432763e-05
117,relative_residual,9.032241650122368e-05
118,relative_residual,8.39935682544177e-05
119,relative_residual,9.484564421690383e-05
120,relative_residual,8.904844728385116e-05
121,relative_residual,8.459728550652194e-05
122,relative_residual,7.113766332033499e-05
123,relative_residual,7.527202192071075e-05
124,relative_residual,7.753145555791863e-05
125,relative_residual,7.697781033814849e-05
126,relative_residual,6.399519484221701e-05
127,relative_residual,5.66007771896053e-05
128,relative_residual,5.358976664313939e-05
129,relative_residual,5.327207764358039e-05
130,relative_residual,4.823161802150475e-05
131,relative_residual,4.516756091177812e-05
132,relative_residual,4.256231943521656e-05
133,relative_residual,3.700605222340928e-05
134,relative_residual,3.3642685304716235e-05
135,relative_residual,3.022677101690969e-05
136,relative_residual,2.644927527012071e-05
137,relative_residual,2.5188902716526855e-05
138,relative_residual,2.1307402511927154e-05
139,relative_residual,1.9850177887825236e-05
140,relative_residual,1.7685752228501752e-05
141,relative_residual,1.4584253203118008e-05
142,relative_residual,1.3275968852363333e-05
143,relative_residual,1.2756305283990813e-05
144,relative_residual,1.1127826293238292e-05
145,relative_residual,9.865820131506167e-06
146,relative_residual,9.148790459130894e-06
147,relative_residual,8.537255997539606e-06
148,relative_residual,7.91699548039467e-06
149,relative_residual,6.937561597658805e-06
150,relative_residual,6.0559759573820805e-06
151,relative_residual,5.848830108839799e-06
152,relative_residual,5.220137434559305e-06
153,relative_residual,4.792968165868458e-06
154,relative_residual,4.50771756061471e-06
155,relative_residual,3.962983556544961e-06
156,relative_residual,3.6545345489496212e-06
157,relative_residual,3.5307212453442984e-06
158,relative_residual,3.1772233033093663e-06
159,relative_residual,3.019350568638633e-06
160,relative_residual,2.890534628509889e-06
161,relative_residual,2.5333929826015847e-06
162,relative_residual,2.298539018977302e-06
163,relative_residual,1.89818066919199e-06
164,relative_residual,1.7494020987422703e-06
165,relative_residual,1.546627060387759e-06
166,relative_residual,1.3032950654496217e-06
167,relative_residual,1.159136274418859e-06
168,relative_residual,9.75242829500327e-07
