model,context,batch,path,H,P,G,request_id,wave,queue_delay,admission_delay,prefill_latency,first_decode_step,decode_duration,completion_time
Llama-3.1-8B,LC126K,32,M3D_NMP_CPA,126000,128,32,25,0,0.0,0.0,0.4684709693264457,0.04228724003956577,1.3532501535454278,1.8217211228718735
Llama-3.1-8B,LC126K,32,M3D_NMP_CPA,126000,128,32,26,0,0.0,0.0,0.4684709693264457,0.04228724003956577,1.3532501535454278,1.8217211228718735
Llama-3.1-8B,LC126K,32,M3D_NMP_CPA,126000,128,32,27,0,0.0,0.0,0.4684709693264457,0.04228724003956577,1.3532501535454278,1.8217211228718735
Llama-3.1-8B,LC126K,32,M3D_NMP_CPA,126000,128,32,28,0,0.0,0.0,0.4684709693264457,0.04228724003956577,1.3532501535454278,1.8217211228718735
Llama-3.1-8B,LC126K,32,M3D_NMP_CPA,126000,128,32,29,0,0.0,0.0,0.4684709693264457,0.04228724003956577,1.3532501535454278,1.8217211228718735
Llama-3.1-8B,LC126K,32,M3D_NMP_CPA,126000,128,32,30,0,0.0,0.0,0.4684709693264457,0.04228724003956577,1.3532501535454278,1.8217211228718735
Llama-3.1-8B,LC126K,32,M3D_NMP_CPA,126000,128,32,31,0,0.0,0.0,0.4684709693264457,0.04228724003956577,1.3532501535454278,1.8217211228718735
Qwen2.5-32B,LC20K,1,HBM_HOST_OFFLOAD,20000,128,32,0,0,0.0,0.0,0.02357082786895056,0.022434356870054958,0.717941545457839,0.7415123733267895
Qwen2.5-32B,LC20K,1,HBM_RESIDENT_WAVE,20000,128,32,0,0,0.0,0.0,0.02357082786895056,0.022434356870054958,0.717941545457839,0.7415123733267895
Qwen2.5-32B,LC20K,1,HBM_BEST,20000,128,32,0,0,0.0,0.0,0.02357082786895056,0.022434356870054958,0.717941545457839,0.7415123733267895
Qwen2.5-32B,LC20K,1,M3D_GPU,20000,128,32,0,0,0.0,0.0,0.02234036855293824,0.021382619049918138,0.6842683841316031,0.7066087526845413
Qwen2.5-32B,LC20K,1,M3D_NMP_UNIFORM,20000,128,32,0,0,0.0,0.0,0.02142447399807331,0.004984640391981442,0.15951526661844279,0.1809397406165161
Qwen2.5-32B,LC20K,1,M3D_NMP_CPA,20000,128,32,0,0,0.0,0.0,0.02142447399807331,0.004538575446386738,0.14524628348698693,0.16667075748506024
Qwen2.5-32B,LC20K,8,HBM_HOST_OFFLOAD,20000,128,32,0,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_HOST_OFFLOAD,20000,128,32,1,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_HOST_OFFLOAD,20000,128,32,2,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_HOST_OFFLOAD,20000,128,32,3,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_HOST_OFFLOAD,20000,128,32,4,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_HOST_OFFLOAD,20000,128,32,5,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_HOST_OFFLOAD,20000,128,32,6,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_HOST_OFFLOAD,20000,128,32,7,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_RESIDENT_WAVE,20000,128,32,0,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_RESIDENT_WAVE,20000,128,32,1,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_RESIDENT_WAVE,20000,128,32,2,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_RESIDENT_WAVE,20000,128,32,3,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_RESIDENT_WAVE,20000,128,32,4,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_RESIDENT_WAVE,20000,128,32,5,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_RESIDENT_WAVE,20000,128,32,6,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_RESIDENT_WAVE,20000,128,32,7,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_BEST,20000,128,32,0,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_BEST,20000,128,32,1,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_BEST,20000,128,32,2,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_BEST,20000,128,32,3,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_BEST,20000,128,32,4,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_BEST,20000,128,32,5,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_BEST,20000,128,32,6,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,HBM_BEST,20000,128,32,7,0,0.0,0.0,0.1297881235456,0.03440136735653972,1.101180760337914,1.230968883883514
Qwen2.5-32B,LC20K,8,M3D_GPU,20000,128,32,0,0,0.0,0.0,0.1297881235456,0.03258963997080436,1.0431684882071544,1.1729566117527543
Qwen2.5-32B,LC20K,8,M3D_GPU,20000,128,32,1,0,0.0,0.0,0.1297881235456,0.03258963997080436,1.0431684882071544,1.1729566117527543
Qwen2.5-32B,LC20K,8,M3D_GPU,20000,128,32,2,0,0.0,0.0,0.1297881235456,0.03258963997080436,1.0431684882071544,1.1729566117527543
Qwen2.5-32B,LC20K,8,M3D_GPU,20000,128,32,3,0,0.0,0.0,0.1297881235456,0.03258963997080436,1.0431684882071544,1.1729566117527543
Qwen2.5-32B,LC20K,8,M3D_GPU,20000,128,32,4,0,0.0,0.0,0.1297881235456,0.03258963997080436,1.0431684882071544,1.1729566117527543
Qwen2.5-32B,LC20K,8,M3D_GPU,20000,128,32,5,0,0.0,0.0,0.1297881235456,0.03258963997080436,1.0431684882071544,1.1729566117527543
Qwen2.5-32B,LC20K,8,M3D_GPU,20000,128,32,6,0,0.0,0.0,0.1297881235456,0.03258963997080436,1.0431684882071544,1.1729566117527543
Qwen2.5-32B,LC20K,8,M3D_GPU,20000,128,32,7,0,0.0,0.0,0.1297881235456,0.03258963997080436,1.0431684882071544,1.1729566117527543
Qwen2.5-32B,LC20K,8,M3D_NMP_UNIFORM,20000,128,32,0,0,0.0,0.0,0.1297881235456,0.02502788635057161,0.8009255303428302,0.9307136538884302
Qwen2.5-32B,LC20K,8,M3D_NMP_UNIFORM,20000,128,32,1,0,0.0,0.0,0.1297881235456,0.02502788635057161,0.8009255303428302,0.9307136538884302
Qwen2.5-32B,LC20K,8,M3D_NMP_UNIFORM,20000,128,32,2,0,0.0,0.0,0.1297881235456,0.02502788635057161,0.8009255303428302,0.9307136538884302
Qwen2.5-32B,LC20K,8,M3D_NMP_UNIFORM,20000,128,32,3,0,0.0,0.0,0.1297881235456,0.02502788635057161,0.8009255303428302,0.9307136538884302
Qwen2.5-32B,LC20K,8,M3D_NMP_UNIFORM,20000,128,32,4,0,0.0,0.0,0.1297881235456,0.02502788635057161,0.8009255303428302,0.9307136538884302
Qwen2.5-32B,LC20K,8,M3D_NMP_UNIFORM,20000,128,32,5,0,0.0,0.0,0.1297881235456,0.02502788635057161,0.8009255303428302,0.9307136538884302
Qwen2.5-32B,LC20K,8,M3D_NMP_UNIFORM,20000,128,32,6,0,0.0,0.0,0.1297881235456,0.02502788635057161,0.8009255303428302,0.9307136538884302
Qwen2.5-32B,LC20K,8,M3D_NMP_UNIFORM,20000,128,32,7,0,0.0,0.0,0.1297881235456,0.02502788635057161,0.8009255303428302,0.9307136538884302
Qwen2.5-32B,LC20K,8,M3D_NMP_CPA,20000,128,32,0,0,0.0,0.0,0.1297881235456,0.020750981165628225,0.6640941758979855,0.7938822994435855
Qwen2.5-32B,LC20K,8,M3D_NMP_CPA,20000,128,32,1,0,0.0,0.0,0.1297881235456,0.020750981165628225,0.6640941758979855,0.7938822994435855
Qwen2.5-32B,LC20K,8,M3D_NMP_CPA,20000,128,32,2,0,0.0,0.0,0.1297881235456,0.020750981165628225,0.6640941758979855,0.7938822994435855
Qwen2.5-32B,LC20K,8,M3D_NMP_CPA,20000,128,32,3,0,0.0,0.0,0.1297881235456,0.020750981165628225,0.6640941758979855,0.7938822994435855
Qwen2.5-32B,LC20K,8,M3D_NMP_CPA,20000,128,32,4,0,0.0,0.0,0.1297881235456,0.020750981165628225,0.6640941758979855,0.7938822994435855
Qwen2.5-32B,LC20K,8,M3D_NMP_CPA,20000,128,32,5,0,0.0,0.0,0.1297881235456,0.020750981165628225,0.6640941758979855,0.7938822994435855
Qwen2.5-32B,LC20K,8,M3D_NMP_CPA,20000,128,32,6,0,0.0,0.0,0.1297881235456,0.020750981165628225,0.6640941758979855,0.7938822994435855
Qwen2.5-32B,LC20K,8,M3D_NMP_CPA,20000,128,32,7,0,0.0,0.0,0.1297881235456,0.020750981165628225,0.6640941758979855,0.7938822994435855
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,0,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,1,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,2,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,3,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,4,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,5,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,6,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,7,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,8,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,9,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,10,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,11,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,12,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,13,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,14,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,15,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,16,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,17,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,18,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,19,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,20,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,21,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,22,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,23,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,24,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,25,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,26,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,27,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,28,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,29,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,30,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_HOST_OFFLOAD,20000,128,32,31,0,0.0,0.0,0.5191524941824,0.21268032857760485,6.81576414845559,7.33491664263799
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,0,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,1,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,2,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,3,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,4,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,5,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,6,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,7,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,8,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,9,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,10,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,11,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,12,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,13,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,14,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,15,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,16,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,17,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,18,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,19,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,20,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,21,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,22,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,23,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,24,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,25,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,26,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,27,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,28,2,3.4899004507137557,0.050371138972954796,0.0648940617728,0.027563075649976995,0.8821869232635854,4.487352574723095
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,29,2,3.4899004507137557,0.050371138972954796,0.0648940617728,0.027563075649976995,0.8821869232635854,4.487352574723095
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,30,2,3.4899004507137557,0.050371138972954796,0.0648940617728,0.027563075649976995,0.8821869232635854,4.487352574723095
Qwen2.5-32B,LC20K,32,HBM_RESIDENT_WAVE,20000,128,32,31,2,3.4899004507137557,0.050371138972954796,0.0648940617728,0.027563075649976995,0.8821869232635854,4.487352574723095
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,0,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,1,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,2,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,3,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,4,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,5,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,6,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,7,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,8,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,9,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,10,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,11,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,12,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,13,0,0.0,0.0,0.22712921620479998,0.0446588049163838,1.429671515949407,1.6568007321542069
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,14,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,15,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,16,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,17,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,18,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,19,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,20,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,21,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,22,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,23,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,24,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,25,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,26,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,27,1,1.6568007321542069,0.17629898640534178,0.22712921620479998,0.0446588049163838,1.429671515949407,3.4899004507137557
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,28,2,3.4899004507137557,0.050371138972954796,0.0648940617728,0.027563075649976995,0.8821869232635854,4.487352574723095
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,29,2,3.4899004507137557,0.050371138972954796,0.0648940617728,0.027563075649976995,0.8821869232635854,4.487352574723095
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,30,2,3.4899004507137557,0.050371138972954796,0.0648940617728,0.027563075649976995,0.8821869232635854,4.487352574723095
Qwen2.5-32B,LC20K,32,HBM_BEST,20000,128,32,31,2,3.4899004507137557,0.050371138972954796,0.0648940617728,0.027563075649976995,0.8821869232635854,4.487352574723095
Qwen2.5-32B,LC20K,32,M3D_GPU,20000,128,32,0,0,0.0,0.0,0.5191524941824,0.0710138309739272,2.2736869475317345,2.7928394417141345
Qwen2.5-32B,LC20K,32,M3D_GPU,20000,128,32,1,0,0.0,0.0,0.5191524941824,0.0710138309739272,2.2736869475317345,2.7928394417141345
Qwen2.5-32B,LC20K,32,M3D_GPU,20000,128,32,2,0,0.0,0.0,0.5191524941824,0.0710138309739272,2.2736869475317345,2.7928394417141345
Qwen2.5-32B,LC20K,32,M3D_GPU,20000,128,32,3,0,0.0,0.0,0.5191524941824,0.0710138309739272,2.2736869475317345,2.7928394417141345
