iteration_index,metric,value
128,relative_residual,6.741677442554795e-06
129,relative_residual,6.374179498741194e-06
130,relative_residual,6.220004330166641e-06
131,relative_residual,5.421108532008519e-06
132,relative_residual,4.435199883029543e-06
133,relative_residual,3.8950288330390786e-06
134,relative_residual,3.5541286906074968e-06
135,relative_residual,3.834013097936133e-06
136,relative_residual,3.38082634492613e-06
137,relative_residual,2.9903728373446347e-06
138,relative_residual,3.151631075537247e-06
139,relative_residual,3.5307432200500766e-06
140,relative_residual,3.2477929003108002e-06
141,relative_residual,2.8467519908142897e-06
142,relative_residual,2.5533312203726762e-06
143,relative_residual,2.2620372909467652e-06
144,relative_residual,1.9963931694877116e-06
145,relative_residual,1.6440017545759814e-06
146,relative_residual,1.2793903013200267e-06
147,relative_residual,1.145499897483477e-06
148,relative_residual,1.0467722662131864e-06
149,relative_residual,1.0903449953951631e-06
150,relative_residual,1.1120094300738873e-06
151,relative_residual,1.1820335849790605e-06
152,relative_residual,1.2223100919555925e-06
153,relative_residual,1.2182765287846295e-06
154,relative_residual,1.3289538942158587e-06
155,relative_residual,1.3241894693834581e-06
156,relative_residual,1.1624876776886782e-06
157,relative_residual,1.0232887871710654e-06
158,relative_residual,9.811611595058117e-07
159,relative_residual,8.476267362360125e-07
160,relative_residual,6.942520170363592e-07
161,relative_residual,5.482247760368951e-07
162,relative_residual,5.069155827928418e-07
163,relative_residual,4.362011824948632e-07
164,relative_residual,3.376357065395098e-07
165,relative_residual,3.00524135769005e-07
166,relative_residual,2.474490350610267e-07
167,relative_residual,2.117215966338154e-07
168,relative_residual,1.7935525136474397e-07
169,relative_residual,1.6345467282111602e-07
170,relative_residual,1.4654495594760685e-07
171,relative_residual,1.4885745255152684e-07
172,relative_residual,1.4450841263525292e-07
173,relative_residual,1.382173646047849e-07
174,relative_residual,1.307575849366393e-07
175,relative_residual,1.1589934438334614e-07
176,relative_residual,1.028325211374618e-07
177,relative_residual,1.0247714830448925e-07
178,relative_residual,9.778130480812627e-08
179,relative_residual,8.203302009579921e-08
180,relative_residual,7.919288694034399e-08
181,relative_residual,6.645635079560192e-08
182,relative_residual,5.5287791373345476e-08
183,relative_residual,5.198213594065105e-08
184,relative_residual,5.277760563464793e-08
185,relative_residual,4.981569307977211e-08
186,relative_residual,4.719064697049977e-08
187,relative_residual,4.3327835295273475e-08
188,relative_residual,4.1308929028988766e-08
189,relative_residual,4.133533658490522e-08
190,relative_residual,4.493317773897093e-08
191,relative_residual,3.645568955649674e-08
192,relative_residual,3.143989620065314e-08
193,relative_residual,2.5194283919813047e-08
194,relative_residual,2.0267558183341914e-08
195,relative_residual,1.877319676080521e-08
196,relative_residual,1.61830045579837e-08
197,relative_residual,1.3013355083959232e-08
198,relative_residual,1.2031252816668867e-08
199,relative_residual,1.2173025503325952e-08
200,relative_residual,1.0985359394011466e-08
201,relative_residual,9.84290735039371e-09
