model,context,batch,H,P,G,feol_frequency_ghz,t_prefill,t_decode,t_e2e,e_prefill,e_decode,e_e2e,tokens_per_s,tokens_per_j,tmax_c,thermal_feasible,dominant_bottleneck,bottleneck_definition,source,ARRAY_service_s,LOCAL_FABRIC_service_s,MAC_service_s,INTER_REGION_NOC_service_s,EXTERNAL_BOUNDARY_service_s,GPU_COMPUTE_service_s,normalized_throughput,normalized_energy_efficiency,noc_service_s,GPU_power_W,local_array_bytes,boundary_bytes,event_conservation,energy_conservation,elapsed_s,reduction_service_s
Qwen2.5-32B,LC64K,32,64000,128,32,2.0,0.8566142102966857,2.243834255309865,3.1004484656065507,394.8666371436861,1210.2253928762916,1605.0920300199778,330.27480100356115,0.6379696496201871,89.64721670618991,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.37488959843565,0.5342667748042028,0.557886980000003,0.26988850843339723,1.1057233567834335,0.23353229397333225,1.2706065308606678,1.05530297825824,0.19489074843339696,230.54008187097023,19265656717312.0,3759096725504.0,PASS,PASS,1604.8177073000115,0.07499776000000027
Qwen2.5-32B,LC64K,32,64000,128,32,2.5,0.8566142102966857,2.098587465599965,2.955201675896651,394.8666371436861,1194.8582825249844,1589.7249196686705,346.5076540636786,0.6441365970493949,93.38789383879055,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.37488959843565,0.4274656760086623,0.44630958399999865,0.21596932052007653,1.1057233567834335,0.23353229397333225,1.3330562516689606,1.0655040873434127,0.15597111252007567,241.37448583334356,19265656717312.0,3759096725504.0,PASS,PASS,1622.0192449000024,0.05999820800000086
Qwen2.5-32B,LC64K,32,64000,128,32,3.0,0.8566142102966857,2.0131633153808224,2.869777525677508,394.8666371436861,1185.820407431799,1580.687044575485,356.8220849308694,0.6478195690374682,95.88274603342916,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.37488959843565,0.3562649772326864,0.37192465333333274,0.18002319524452845,1.1057233567834335,0.23353229397333225,1.3727370967777648,1.071596307106797,0.13002468857786142,248.4766534078479,19265656717312.0,3759096725504.0,PASS,PASS,1568.7827158,0.049998506666667025
Qwen2.5-32B,LC126K,1,126000,128,32,1.0,0.041629013957485715,0.182356017825123,0.22398503178260873,19.659381740300063,66.07627061713238,85.73565235743244,142.86668955208566,0.37324029292495275,66.48143399769748,True,ARRAY,LARGEST_SERVICE_SUM; NOMINAL_STAGE_CLASSIFICATION_NOT_STORED,FROZEN_V3_NOMINAL,0.1041372534740407,0.09245797158953949,0.0620270960000001,0.018612575999999954,0.04076430107669443,0.011530417519999982,1.0,1.0,,,,,,,,
Qwen2.5-32B,LC126K,1,126000,128,32,1.25,0.041629013957485715,0.17418290645672288,0.2158119204142086,19.659381740300063,65.21155543435567,84.87093717465574,148.2772589140687,0.37704308524539165,67.97506602396413,True,ARRAY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.1041372534740407,0.07401934000203958,0.04962167679999981,0.01494288063159965,0.04076430107669443,0.011530417519999982,1.0378714547033057,1.0101885900116456,0.009700000631599653,147.91600410612367,3105165213696.0,137787932672.0,PASS,PASS,40.52097599999979,0.005242879999999997
Qwen2.5-32B,LC126K,1,126000,128,32,1.5,0.041629013957485715,0.1688054124687879,0.21043442642627364,19.659381740300063,64.64261657043214,84.3019983107322,152.06637309039024,0.37958768049661035,69.02810806677434,True,ARRAY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.1041372534740407,0.061726918943706285,0.04135139733333339,0.012496417052666034,0.04076430107669443,0.011530417519999982,1.064393481553659,1.0170061691944225,0.00812735038599937,150.27068492991745,3105165213696.0,137787932672.0,PASS,PASS,39.95875170000363,0.004369066666666664
Qwen2.5-32B,LC126K,1,126000,128,32,2.0,0.041629013957485715,0.16574733299512096,0.20737634695260668,19.659381740300063,64.31907176211817,83.97845350241823,154.30882292141644,0.3810501225660048,69.66310355525673,True,ARRAY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.1041372534740407,0.04636141011614241,0.03101354800000005,0.009438337578999033,0.04076430107669443,0.011530417519999982,1.0800895814497,1.0209244012211254,0.00616153757899904,151.67789801631784,3105165213696.0,137787932672.0,PASS,PASS,39.48822079999081,0.003276799999999993
Qwen2.5-32B,LC126K,1,126000,128,32,2.5,0.041629013957485715,0.1639124853109211,0.2055414992684068,19.659381740300063,64.12494487712983,83.7843266174299,155.6863218080001,0.38193300933378804,70.05547842540312,True,ARRAY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.1041372534740407,0.03714211385676731,0.024810838399999906,0.007603489894798858,0.04076430107669443,0.011530417519999982,1.0897314293213234,1.0232898660021765,0.004982049894798852,152.54742977296468,3105165213696.0,137787932672.0,PASS,PASS,41.070458899994264,0.002621440000000006
Qwen2.5-32B,LC126K,1,126000,128,32,3.0,0.041629013957485715,0.16268925352145366,0.20431826747893939,19.659381740300063,63.99552695380419,83.65490869410425,156.61839929852812,0.3825238769551758,70.32198057007457,True,ARRAY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.1041372534740407,0.030995916350517384,0.020675698666666693,0.006380258105332055,0.04076430107669443,0.011530417519999982,1.0962555357694415,1.0248729416576943,0.004195724771998715,153.13801403713418,3105165213696.0,137787932672.0,PASS,PASS,37.72145539999474,0.0021845333333333408
Qwen2.5-32B,LC126K,8,126000,128,32,1.0,0.3330321116598857,0.9498311492566166,1.2828632609165023,154.07324654959243,400.1427672453535,554.216013794946,199.55361401269585,0.46191375497626325,74.47664352976756,True,MAC,LARGEST_SERVICE_SUM; NOMINAL_STAGE_CLASSIFICATION_NOT_STORED,FROZEN_V3_NOMINAL,0.24223581909884723,0.34935969333546246,0.3620693280000019,0.15428076799999985,0.3244719792656815,0.09224334015999985,1.0,1.0,,,,,,,,
Qwen2.5-32B,LC126K,8,126000,128,32,1.25,0.3330321116598857,0.8452199755854098,1.1782520872452955,154.07324654959243,389.07490507093985,543.1481516205323,217.27099215119352,0.4713262840648551,79.41097175876888,True,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.24223581909884723,0.2795384602854623,0.2896554623999989,0.12347751517806625,0.3244719792656815,0.09224334015999985,1.0887850527095464,1.0203772435594076,0.07871642717806628,195.8608627412466,10512404840448.0,1102303461376.0,PASS,PASS,293.7207204000006,0.04476108799999998
Qwen2.5-32B,LC126K,8,126000,128,32,1.5,0.3330321116598857,0.790083965618693,1.1231160772785787,154.07324654959243,383.2415152164612,537.3147617660536,227.93725882752327,0.47644326606359305,82.53679099092835,True,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.24223581909884723,0.2329909715854628,0.24137955199999936,0.10294201329677713,0.3244719792656815,0.09224334015999985,1.1422356841556456,1.0314550301453491,0.06564110663010993,204.36492311335235,10512404840448.0,1102303461376.0,PASS,PASS,289.3234061999974,0.0373009066666672
Qwen2.5-32B,LC126K,8,126000,128,32,2.0,0.3330321116598857,0.7438675028065767,1.0768996144664624,154.07324654959243,378.35181345093923,532.4250600005316,237.71946480529874,0.4808188404951194,85.51452078242562,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.24223581909884723,0.1748066178804734,0.18103466400000096,0.07727263594516522,0.3244719792656815,0.09224334015999985,1.1912561242322313,1.0409277388152853,0.0492969559451652,212.46449138100837,10512404840448.0,1102303461376.0,PASS,PASS,275.13337239999964,0.027975680000000017
Qwen2.5-32B,LC126K,8,126000,128,32,2.5,0.3330321116598857,0.7227439901273772,1.0557761017872629,154.07324654959243,376.11694580947994,530.1901923590724,242.4756532816307,0.48284559708834346,87.00231425288598,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.24223581909884723,0.13989604291797358,0.14482773119999945,0.061871009534198274,0.3244719792656815,0.09224334015999985,1.2150902627411404,1.0453154769403996,0.0394904655341981,216.51136894659024,10512404840448.0,1102303461376.0,PASS,PASS,270.238425500007,0.022380544000000176
Qwen2.5-32B,LC126K,8,126000,128,32,3.0,0.3330321116598857,0.7108465773200664,1.043878688979952,154.07324654959243,374.85819953446645,528.9314460840588,245.2392243491011,0.48399466867643176,87.87921055065436,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.24223581909884723,0.11662232627630656,0.12068977599999968,0.051603258593553074,0.3244719792656815,0.09224334015999985,1.228939027551256,1.0478031092650688,0.032952805260219833,218.89657644450742,10512404840448.0,1102303461376.0,PASS,PASS,264.4250508000114,0.01865045333333324
Qwen2.5-32B,LC126K,32,126000,128,32,1.0,1.3321284466395429,3.6856499449131346,5.017778391552677,614.9207730132039,1607.2380199250388,2222.1587929382426,204.07437716338413,0.46081315307175647,76.28621771088638,True,LOCAL_FABRIC,LARGEST_SERVICE_SUM; NOMINAL_STAGE_CLASSIFICATION_NOT_STORED,FROZEN_V3_NOMINAL,0.6009163852506387,1.3420396058563382,1.3188282800000057,0.6088847679999992,1.2970234818658226,0.3689733606399994,1.0,1.0,,,,,,,,
Qwen2.5-32B,LC126K,32,126000,128,32,1.25,1.3321284466395429,3.281843380576104,4.6139718272156465,614.9207730132039,1564.515285418181,2179.436058431385,221.93460175892412,0.469846314618199,81.41369461109582,True,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.6009163852506387,1.0736847946688364,1.0550626239999985,0.4871602162944021,1.2970234818658226,0.3689733606399994,1.0875182119568148,1.019602655623495,0.3062153202944014,199.53827040081683,35908654989312.0,4409213845504.0,PASS,PASS,1408.7232872000022,0.1809448960000007
Qwen2.5-32B,LC126K,32,126000,128,32,1.5,1.3321284466395429,3.042516990892443,4.374645437531986,614.9207730132039,1539.1945533896499,2154.1153264028535,234.0761130524222,0.4753691631310996,85.09534488022337,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.6009163852506387,0.8947815877321028,0.8792188533333336,0.40601051515733616,1.2970234818658226,0.3689733606399994,1.1470137324737164,1.0315876618588544,0.2552231018240035,209.41319340440072,35908654989312.0,4409213845504.0,PASS,PASS,1414.4050808999891,0.15078741333333268
Qwen2.5-32B,LC126K,32,126000,128,32,2.0,1.3321284466395429,2.8130912514929114,4.145219698132454,614.9207730132039,1514.9213101611795,2129.8420831743833,247.031538632643,0.48078681893344805,89.21277023583053,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.6009163852506387,0.671152654126527,0.6594141400000029,0.3045733887360049,1.2970234818658226,0.3689733606399994,1.210497574787975,1.043344391818133,0.19148282873600464,220.4570129053746,35908654989312.0,4409213845504.0,PASS,PASS,1389.1022174999962,0.11309056000000028
Qwen2.5-32B,LC126K,32,126000,128,32,2.5,1.3321284466395429,2.6789437020401166,4.011072148679659,614.9207730132039,1500.7284994290737,2115.649272442278,255.29333854966288,0.4840121722150609,91.94698921244793,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.6009163852506387,0.5369753453734014,0.5275313119999993,0.2437111128832053,1.2970234818658226,0.3689733606399994,1.2509818336736724,1.0503436566180044,0.1532386648832045,227.7908174069289,35908654989312.0,4409213845504.0,PASS,PASS,1377.6819483,0.09047244800000079
Qwen2.5-32B,LC126K,32,126000,128,32,3.0,1.3321284466395429,2.5895120024049207,3.921640449044464,614.9207730132039,1491.26662560767,2106.187398620874,261.1152178036885,0.48618655712711634,93.92717567739493,False,EXTERNAL_BOUNDARY,EXISTING_PER_STAGE_BOTTLENECK_TIME,NEW_PHYSICAL_EXECUTION,0.6009163852506387,0.4475238062046511,0.4396094266666668,0.20313626231467224,1.2970234818658226,0.3689733606399994,1.2795100562508974,1.0550622391878837,0.12774255564800494,233.10215567306335,35908654989312.0,4409213845504.0,PASS,PASS,1268.3762411000062,0.07539370666666731
