iteration_index,metric,value
115,relative_residual,2.6781856787450706e-05
116,relative_residual,2.8381822892854696e-05
117,relative_residual,2.7693040001092327e-05
118,relative_residual,2.3290695565618844e-05
119,relative_residual,2.1511489037479892e-05
120,relative_residual,2.015069892883529e-05
121,relative_residual,1.8012030140383624e-05
122,relative_residual,1.5245821539534405e-05
123,relative_residual,1.351002676056325e-05
124,relative_residual,1.1638917293151414e-05
125,relative_residual,1.078709819906494e-05
126,relative_residual,9.09413905473325e-06
127,relative_residual,7.644240410243596e-06
128,relative_residual,7.71057521176929e-06
129,relative_residual,7.308735499914668e-06
130,relative_residual,7.4954134358940975e-06
131,relative_residual,6.280079196518461e-06
132,relative_residual,5.176608874215516e-06
133,relative_residual,4.434218560533631e-06
134,relative_residual,3.99236119990553e-06
135,relative_residual,4.254642289939913e-06
136,relative_residual,3.6948933718924324e-06
137,relative_residual,3.1423696292757685e-06
138,relative_residual,3.405560874315221e-06
139,relative_residual,3.4457038650186896e-06
140,relative_residual,3.219209101392561e-06
141,relative_residual,2.9542380870685286e-06
142,relative_residual,2.650465279419902e-06
143,relative_residual,2.3369918680604184e-06
144,relative_residual,1.986387028011695e-06
145,relative_residual,1.6370585469445984e-06
146,relative_residual,1.2606188627444559e-06
147,relative_residual,1.087034453441745e-06
148,relative_residual,1.017678147235349e-06
149,relative_residual,9.839994181822294e-07
150,relative_residual,9.676204903884733e-07
151,relative_residual,9.65645851846894e-07
152,relative_residual,9.91409629309625e-07
153,relative_residual,1.0371110612733644e-06
154,relative_residual,1.167208206812159e-06
155,relative_residual,1.1135405722831161e-06
156,relative_residual,9.99545462232357e-07
157,relative_residual,9.92737184582991e-07
158,relative_residual,9.54334302176238e-07
159,relative_residual,8.724791226672238e-07
160,relative_residual,7.351068264063226e-07
161,relative_residual,6.672822897584304e-07
162,relative_residual,5.554891098896162e-07
163,relative_residual,5.302991935266258e-07
164,relative_residual,3.9914208914087865e-07
165,relative_residual,3.5889867744845454e-07
166,relative_residual,3.1970217518769973e-07
167,relative_residual,2.7985348667256655e-07
168,relative_residual,2.4552557789799585e-07
169,relative_residual,2.2059504619934786e-07
170,relative_residual,2.0884450345813848e-07
171,relative_residual,2.0746647697493957e-07
172,relative_residual,2.1017819535981627e-07
173,relative_residual,1.9824809277373107e-07
174,relative_residual,1.7689753378557928e-07
175,relative_residual,1.5345987190749215e-07
176,relative_residual,1.379871386015357e-07
177,relative_residual,1.2895134080522921e-07
178,relative_residual,1.2843567113591255e-07
179,relative_residual,1.1272651850695106e-07
180,relative_residual,1.0334383800067164e-07
181,relative_residual,9.366204547529213e-08
182,relative_residual,7.96385844858818e-08
183,relative_residual,7.804159346211323e-08
184,relative_residual,8.348636017435124e-08
185,relative_residual,7.632572526914582e-08
186,relative_residual,7.315420119844548e-08
187,relative_residual,6.55599997923947e-08
188,relative_residual,5.998336490870945e-08
189,relative_residual,6.140701961565619e-08
190,relative_residual,5.991711928691935e-08
191,relative_residual,5.171175007319218e-08
192,relative_residual,4.220798547153155e-08
193,relative_residual,3.494915161376588e-08
194,relative_residual,3.1602717009922595e-08
195,relative_residual,2.955469798808213e-08
196,relative_residual,2.58665907844115e-08
197,relative_residual,2.1410671184066063e-08
198,relative_residual,1.93907879228324e-08
199,relative_residual,1.855275810167172e-08
200,relative_residual,1.5927045119064816e-08
201,relative_residual,1.3245500451663085e-08
202,relative_residual,1.0739136061460054e-08
203,relative_residual,9.780829997709175e-09
