model,context,cached_history,batch,prefill_tokens,decode_tokens,policy,feol_frequency_ghz,t_prefill,t_decode,t_e2e,tokens_per_s,e_prefill,e_decode,e_e2e,tokens_per_j,tmax_c,thermal_feasible,source,dominant_bottleneck,baseline_bottleneck_status,ARRAY_service_s,LOCAL_FABRIC_service_s,MAC_service_s,INTER_REGION_NOC_service_s,EXTERNAL_BOUNDARY_service_s,GPU_COMPUTE_service_s,normalized_throughput,normalized_energy_efficiency,noc_service_s,reduction_service_s,miv_service_status,NMP_average_utilization,peak_noc_utilization,peak_external_port_utilization,fabric_region_peak_Bps,local_array_bytes,boundary_bytes,GPU_power_W,event_conservation,energy_conservation,placement_status,elapsed_s,reduction_service_status
Llama-3.1-70B,LC126K,126000,1,128,32,M3D_NMP_CPA,2.0,0.08546542120374857,0.28961890748041674,0.3750843286841653,85.31414818704721,40.21024968254302,115.66494171873985,155.87519140128288,0.2052924504042446,71.06078587170606,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.17129545389607312,0.07894416320743365,0.06766803199999995,0.01797209341602624,0.07382919647147784,0.023007290053333237,1.1070872917673955,1.0272631179649883,0.011418493416026299,0.006553599999999941,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.0796836151358968,0.014440131074856751,0.9922568473686546,127890411927.13348,5770831200256.0,250008846336.0,154.66057152437617,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,32.739429000008386,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC126K,126000,1,128,32,M3D_NMP_CPA,2.5,0.08546542120374857,0.28242424375237046,0.367889664956119,86.98260116607756,40.21024968254302,114.90374629631255,155.11399597885557,0.20629988801501892,71.98936396434186,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.17129545389607312,0.06321874516846317,0.05413442560000011,0.01444605769923146,0.07382919647147784,0.023007290053333237,1.1287381331489004,1.032304236131591,0.009203177699231518,0.005242879999999941,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.06537082299487891,0.011846267934213698,0.9922568473686546,159828805278.5281,5770831200256.0,250008846336.0,156.71537277132134,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,33.67372560000513,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC126K,126000,1,128,32,M3D_NMP_CPA,3.0,0.08546542120374857,0.28007355327450656,0.3655389744782551,87.54196469931715,40.21024968254302,114.65504324375455,154.86529292629757,0.2066311915041495,72.3030989851589,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.17129545389607312,0.05273513553512964,0.045112021333333086,0.012095367221368282,0.07382919647147784,0.023007290053333237,1.1359967681149314,1.0339620460245842,0.00772630055470172,0.004369066666666563,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.054932906707139795,0.009954747395731808,0.9922568473686546,191753532343.5327,5770831200256.0,250008846336.0,157.40961268392005,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,33.27252679999219,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC126K,126000,8,128,32,M3D_NMP_CPA,1.0,0.6837233696299886,1.7717957552058414,2.45551912483583,104.25494039559376,314.72452405546306,754.5599759422377,1069.2844999977008,0.23941242952698788,74.91223289948266,True,FROZEN_31c9f324_BASELINE,MAC,LARGEST_SERVICE_SUM; STAGE_CLASSIFICATION_NOT_STORED,0.3680202911989811,0.6068592231993318,0.6576663039999984,0.299563008000001,0.5885814201746704,0.1840583204266659,1.0,1.0,,,,,,,,,,,,,,,
Llama-3.1-70B,LC126K,126000,8,128,32,M3D_NMP_CPA,1.25,0.6837233696299886,1.5723875605795214,2.25611093020951,113.46959786956353,314.72452405546306,733.462588950773,1048.1871130062361,0.24423120340201793,80.02283307132927,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.3680202911989811,0.4855608733993308,0.5261330432000004,0.23971846137367053,0.5885814201746704,0.1840583204266659,1.0883858111568132,1.0201275008342323,0.1417290341736713,0.09798942719999923,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.18786518754696072,0.034044817860171474,0.9922568473686546,79982038523.12657,15029881536512.0,2000070770688.0,192.8553111830823,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,260.4872102000518,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC126K,126000,8,128,32,M3D_NMP_CPA,1.5,0.6837233696299886,1.4457412489597563,2.129464618589745,120.21801055776079,314.72452405546306,720.0634091814018,1034.7879332368648,0.24739368500289727,84.00099147386328,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.3680202911989811,0.40469530686599803,0.43844420266666884,0.19982209695611797,0.5885814201746704,0.1840583204266659,1.153115719040224,1.0333368467613737,0.11816424095611844,0.08165785599999953,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.17026841431533513,0.03085598677541663,0.9922568473686546,95974136634.66284,15029881536512.0,2000070770688.0,203.26698532504062,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,261.23276789998636,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC126K,126000,8,128,32,M3D_NMP_CPA,2.0,0.6837233696299886,1.311386441303194,1.9951098109331826,128.31373922233377,314.72452405546306,705.8486705313376,1020.5731945868006,0.2508394315643835,89.06118097292244,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.3680202911989811,0.30361336041609144,0.3288331519999992,0.14995164143417758,0.5885814201746704,0.1840583204266659,1.2307689087485856,1.0477293600001143,0.08870824943417834,0.061243391999999244,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.14078462813335005,0.02551298395305846,0.9922568473686546,127954024812.57097,15029881536512.0,2000070770688.0,216.51070998367774,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,263.07948760001455,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC126K,126000,8,128,32,M3D_NMP_CPA,2.5,0.6837233696299886,1.261031337783726,1.9447547074137144,131.63613849298693,314.72452405546306,700.5211005789779,1015.2456246344409,0.2521557284151585,91.23547137429796,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.3680202911989811,0.24296422759109154,0.2630665216000002,0.1200293681210142,0.5885814201746704,0.1840583204266659,1.2626369358947944,1.053227390546714,0.07103465452101372,0.048994713600000475,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.11712511621001526,0.021225300481315643,0.9922568473686546,159928170219.61798,15029881536512.0,2000070770688.0,222.20140246597015,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,262.66441859997576,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-70B,LC126K,126000,8,128,32,M3D_NMP_CPA,3.0,0.6837233696299886,1.2404797289745986,1.924203098604587,133.04208905268297,314.72452405546306,698.3467403669721,1013.0712644224352,0.2526969315884691,92.173592863554,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.3680202911989811,0.2025314739758723,0.21922210133333442,0.10008118591223823,0.5885814201746704,0.1840583204266659,1.276122633113182,1.0554879380645679,0.059252257912237434,0.0408289280000008,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.0992213190674761,0.01798080129436984,0.9922568473686546,191896574402.54733,15029881536512.0,2000070770688.0,224.65672452992868,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,262.44141860003583,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC20K,20000,1,128,32,M3D_NMP_CPA,1.0,0.24530893982344618,0.8663996623587474,1.1117086021821936,28.784521354954528,91.61571739131263,357.64137189962605,449.25708929093867,0.071228703481353,71.93561484055533,True,FROZEN_31c9f324_BASELINE,ARRAY,LARGEST_SERVICE_SUM; STAGE_CLASSIFICATION_NOT_STORED,0.5557190033344754,0.5136607697583091,0.3839408639999984,0.08539603199999977,0.16451871327954704,0.02685634562666691,1.0,1.0,,,,,,,,,,,,,,,
Llama-3.1-405B,LC20K,20000,1,128,32,M3D_NMP_CPA,1.25,0.24530893982344618,0.841571596214693,1.0868805360381393,29.44205820139657,91.61571739131263,355.01456250158515,446.63027989289776,0.07164762767019205,73.02875610658486,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.5557190033344754,0.4110238083092607,0.3071526912000003,0.06843427729654115,0.16451871327954704,0.02685634562666691,1.0228434177637928,1.0058813956784811,0.05553679249654108,0.012897484800000074,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.09097155638490702,0.032194426593156696,0.9961133763241561,79970790452.04105,26172554346496.0,557890502656.0,135.9427851446616,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,110.40718959999504,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC20K,20000,1,128,32,M3D_NMP_CPA,1.5,0.24530893982344618,0.8250291818607643,1.0703381216842105,29.89709452714531,91.61571739131263,353.26437506293945,444.88009245425206,0.07192949413282777,73.7991857819863,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.5557190033344754,0.34259923195764824,0.25596057599999783,0.05712644082756891,0.16451871327954704,0.02685634562666691,1.0386517864400506,1.0098385990088705,0.04637853682756931,0.0107479039999996,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.07732966663505404,0.027366510157289647,0.9961133763241561,95957941322.22652,26172554346496.0,557890502656.0,137.1847814771893,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,109.41564419999486,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC20K,20000,1,128,32,M3D_NMP_CPA,2.0,0.24530893982344618,0.8043512768161443,1.0496602166395905,30.486055861434505,91.61571739131263,351.07665270921865,442.69237010053126,0.07228495940134026,74.80676893727167,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.5557190033344754,0.2570686244158966,0.1919704319999992,0.04299164524135434,0.16451871327954704,0.02685634562666691,1.0591128296176133,1.0148290768799937,0.034930717241354804,0.008060927999999537,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.0594882174956135,0.02105241303327992,0.9961133763241561,127925239935.03284,26172554346496.0,557890502656.0,138.80910775018532,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,113.24748489999911,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC20K,20000,1,128,32,M3D_NMP_CPA,2.5,0.24530893982344618,0.7919446984857712,1.0372536383092175,30.850699210042613,91.61571739131263,349.7640367218652,441.3797541131778,0.07249992710765482,75.43655989480231,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.5557190033344754,0.2057505374228184,0.15357634560000016,0.0345107678896258,0.16451871327954704,0.02685634562666691,1.071780865473118,1.0178470695684445,0.028062025489625768,0.0064487424000000335,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.04833612628720481,0.017105717292609044,0.9961133763241561,159883204452.47852,26172554346496.0,557890502656.0,139.82440499677546,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,107.17719189997297,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC20K,20000,1,128,32,M3D_NMP_CPA,3.0,0.24530893982344618,0.783673694557059,1.0289826343805053,31.098678374942125,91.61571739131263,348.8889645062074,440.50468189752,0.0726439498035677,75.85918458717919,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.5557190033344754,0.17153862450149587,0.12798028799999892,0.028856849655139565,0.16451871327954704,0.02685634562666691,1.0803958833100162,1.0198690451046213,0.023482897655139563,0.005373952000000001,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.040705227214206996,0.014405177562386321,0.9961133763241561,191831838962.14468,26172554346496.0,557890502656.0,140.51912515404857,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,107.5629043999943,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC20K,20000,8,128,32,M3D_NMP_CPA,1.0,1.4175221272693028,3.967960458431288,5.385482585700591,47.535201521164566,652.1820615917649,1914.6554522376462,2566.837513829411,0.09973362108849616,81.40990520825778,True,FROZEN_31c9f324_BASELINE,MAC,LARGEST_SERVICE_SUM; STAGE_CLASSIFICATION_NOT_STORED,0.8838328858566812,1.4819419133732614,1.6880683520000006,0.6488248319999991,1.3130457678575163,0.21485076501333528,1.0,1.0,,,,,,,,,,,,,,,
Llama-3.1-405B,LC20K,20000,8,128,32,M3D_NMP_CPA,1.25,1.4175221272693028,3.523525349052406,4.9410474763217085,51.81087638335657,652.1820615917649,1867.6342176653604,2519.816279257125,0.10159470835527427,87.31292329759225,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,MAC,,0.8838328858566812,1.1856628095732689,1.3504546816000045,0.519177212961853,1.3130457678575163,0.21485076501333528,1.089947548876769,1.018660580519048,0.4396951521618531,0.07948206079999992,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.17382381639472627,0.0615165536123215,0.9961133763241561,79988861151.62274,28501376761856.0,4463124021248.0,192.35711886039581,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,448.7088692999678,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC20K,20000,8,128,32,M3D_NMP_CPA,1.5,1.4175221272693028,3.241511457669628,4.659033584938931,54.947017516156315,652.1820615917649,1837.7971479570626,2489.9792095488274,0.10281210341767713,91.89836780391306,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.8838328858566812,0.988143407039934,1.1253789013333342,0.43274546693643096,1.3130457678575163,0.21485076501333528,1.1559226795681452,1.0308670465945415,0.36651041626976116,0.06623505066666979,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.1574555140233267,0.055723800732499086,0.9961133763241561,95983960504.9905,28501376761856.0,4463124021248.0,202.65427563388144,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,446.9911090999958,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC20K,20000,8,128,32,M3D_NMP_CPA,2.0,1.4175221272693028,2.945244316094713,4.362766443364015,58.67836459349978,652.1820615917649,1806.4520843784367,2458.6341459702016,0.10412285228349004,97.66165842627657,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.8838328858566812,0.741244153873266,0.8440341760000003,0.3247057844046353,1.3130457678575163,0.21485076501333528,1.2344191823268875,1.0440095440944555,0.2750294964046356,0.049676287999999735,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.12997067424697673,0.04599682787899723,0.9961133763241561,127971486930.17493,28501376761856.0,4463124021248.0,215.59582832109,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,454.6951046999893,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC20K,20000,8,128,32,M3D_NMP_CPA,2.5,1.4175221272693028,2.8053252818368954,4.2228474091061985,60.62260252358599,652.1820615917649,1791.6486505539594,2443.830712145724,0.10475357344831293,100.80680529953639,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.8838328858566812,0.5931046019732726,0.6752273408000022,0.2598819748855678,1.3130457678575163,0.21485076501333528,1.2753201960571134,1.0503336016984928,0.22014094448556693,0.039741030400000876,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.10916249664545295,0.03863272488343258,0.9961133763241561,159955450809.3245,28501376761856.0,4463124021248.0,222.65809367830022,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,450.0157177000074,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC20K,20000,8,128,32,M3D_NMP_CPA,3.0,1.4175221272693028,2.7292493725908256,4.146771499860129,61.73477366877701,652.1820615917649,1783.5998193557252,2435.78188094749,0.10509972259930722,102.65222356543626,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.8838328858566812,0.4943449007066044,0.5626894506666671,0.21666610187285087,1.3130457678575163,0.21485076501333528,1.2987169864272108,1.0538043385194005,0.18354857653951753,0.03311752533333334,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.09350443713675143,0.033091272803980484,0.9961133763241561,191935852737.56302,28501376761856.0,4463124021248.0,226.80183362267488,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,448.7239589000237,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC64K,64000,1,128,32,M3D_NMP_CPA,1.0,0.25199612221047096,0.9697893996734723,1.2217855218839433,26.1911762963579,117.5824510428033,400.09674654734164,517.6791975901449,0.061814343997138796,71.98285410344243,True,FROZEN_31c9f324_BASELINE,ARRAY,LARGEST_SERVICE_SUM; STAGE_CLASSIFICATION_NOT_STORED,0.5665390132827047,0.5408055314406538,0.41588326400000086,0.11073123200000033,0.19123443619844646,0.04577986562666649,1.0,1.0,,,,,,,,,,,,,,,
Llama-3.1-405B,LC64K,64000,1,128,32,M3D_NMP_CPA,1.25,0.25199612221047096,0.9333997084005347,1.1853958306110055,26.995202086636144,117.5824510428033,396.2467172106648,513.8291682534681,0.06227750773427218,73.4313193294339,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.5665390132827047,0.43274573391657256,0.3327066112000007,0.08870340207920484,0.19123443619844646,0.04577986562666649,1.0306983459307268,1.007492819743502,0.055673258079205035,0.0330301439999998,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.11262364959455973,0.02921577869416548,0.9961133763241561,79970790452.04105,26899217514496.0,648723398656.0,138.94186126786872,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,63.60663970001042,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC64K,64000,1,128,32,M3D_NMP_CPA,1.5,0.25199612221047096,0.9091495092533295,1.1611456314638005,27.558989271362233,117.5824510428033,393.68104614089054,511.26349718369386,0.06259003464216142,74.45840412329983,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.5665390132827047,0.36070618095958645,0.27725550933333115,0.07401818213200943,0.19123443619844646,0.04577986562666649,1.0522241902970406,1.0125487159591717,0.04649306213200923,0.0275251200000002,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.09635643039696688,0.024995899615893543,0.9961133763241561,95957941322.22652,26899217514496.0,648723398656.0,140.6740879838347,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,62.90805960004218,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC64K,64000,1,128,32,M3D_NMP_CPA,2.0,0.25199612221047096,0.8788367603193469,1.130832882529818,28.29772682981406,117.5824510428033,390.47395730367515,508.05640834647846,0.0629851321118993,75.8332748155463,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.5665390132827047,0.2706575794555918,0.20794163200000043,0.05566165719801396,0.19123443619844646,0.04577986562666649,1.080429779465426,1.0189403953686653,0.035017817198014674,0.02064383999999929,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.07475996000978545,0.01939355357844915,0.9961133763241561,127925239935.03284,26899217514496.0,648723398656.0,142.9738039045955,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,63.29312230000505,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC64K,64000,1,128,32,M3D_NMP_CPA,2.5,0.25199612221047096,0.8606491109589519,1.112645233169423,28.76029038370701,117.5824510428033,388.54970400134533,506.13215504414865,0.06322459397429259,76.70468440658021,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.5665390132827047,0.21662877968864924,0.16635330560000036,0.04464774223761762,0.19123443619844646,0.04577986562666649,1.0980908248747256,1.022814283642953,0.02813267023761765,0.016515071999999967,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.061071858642505354,0.015842716080341032,0.9961133763241561,159883204452.47852,26899217514496.0,648723398656.0,144.4313913749081,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,63.234882599965204,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC64K,64000,1,128,32,M3D_NMP_CPA,3.0,0.25199612221047096,0.8485240113853418,1.1005201335958128,29.077159992924415,117.5824510428033,387.2668684664574,504.84931950926074,0.06338524934747981,77.30637730925127,True,NEW_PHYSICAL_FREQUENCY_EXECUTION,ARRAY,,0.5665390132827047,0.18060962232198335,0.13862775466666558,0.037305132264019235,0.19123443619844646,0.04577986562666649,1.1101891592768147,1.0254132819142063,0.023542572264019453,0.013762559999999781,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.051620461079104334,0.013390922518147755,0.9961133763241561,191831838962.14468,26899217514496.0,648723398656.0,145.43783034666376,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,62.84033550001914,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC64K,64000,8,128,32,M3D_NMP_CPA,1.0,1.9490243301493027,4.719933299863653,6.668957630012956,38.38680858428285,895.2879322167031,2223.545848158807,3118.8337803755103,0.082081963332197,80.02543567761529,True,FROZEN_31c9f324_BASELINE,MAC,LARGEST_SERVICE_SUM; STAGE_CLASSIFICATION_NOT_STORED,0.9676727405759761,1.6742955881438868,1.899752831999996,0.8494954879999951,1.5267701280996744,0.36623892501333194,1.0,1.0,,,,,,,,,,,,,,,
Llama-3.1-405B,LC64K,64000,8,128,32,M3D_NMP_CPA,1.25,1.9490243301493027,4.197409090486544,6.146433420635846,41.65017051035052,895.2879322167031,2168.262786806709,3063.550719023412,0.08356316688682301,85.67887757036232,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,MAC,,0.9676727405759761,1.3395516049742613,1.5198022656000028,0.6797136424242719,1.5267701280996744,0.36623892501333194,1.0850125875638388,1.0180454206319527,0.4399043112242714,0.23980933120000048,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.20035765763947624,0.05152625035936038,0.9961133763241561,79988861151.62274,34314682105856.0,5189787189248.0,189.5316778777743,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,538.2210577000515,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC64K,64000,8,128,32,M3D_NMP_CPA,1.5,1.9490243301493027,3.863201270071875,5.812225600221177,44.045090058145405,895.2879322167031,2132.9035994068367,3028.19153162354,0.08453890625034134,90.09696669604136,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.9676727405759761,1.116388965985244,1.266501887999997,0.5665257453737954,1.5267701280996744,0.36623892501333194,1.147401716437018,1.0299327990998552,0.3666846360404582,0.1998411093333372,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.18140893064507652,0.04665327721699872,0.9961133763241561,95983960504.9905,34314682105856.0,5189787189248.0,199.52639147230113,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,535.4686063000117,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
Llama-3.1-405B,LC64K,64000,8,128,32,M3D_NMP_CPA,2.0,1.9490243301493027,3.5015734865877017,5.450597816737004,46.96732516457327,895.2879322167031,2094.6433799142114,2989.9313121309146,0.08562069602112352,95.82781816346306,False,NEW_PHYSICAL_FREQUENCY_EXECUTION,EXTERNAL_BOUNDARY,,0.9676727405759761,0.8374358101128263,0.949876415999998,0.4250408740606791,1.5267701280996744,0.36623892501333194,1.2235277403030487,1.0431121837888402,0.2751600420606807,0.1498808319999984,INCLUDED_IN_ARRAY_GROUP_SERVICE_NOT_SEPARATELY_ADDITIVE,0.15010806155179213,0.03860366942259113,0.9961133763241561,127971486930.17493,34314682105856.0,5189787189248.0,212.49022927001403,PASS,PASS,REBUILT_AT_1GHZ_THEN_FROZEN_NO_OLD_AUDIT_COMPARISON,538.0672644000151,LOCAL_REDUCTION_ONLY; INTER_REGION_REDUCTION_INCLUDED_IN_NOC
