iteration_index,metric,value
188,relative_residual,2.5739316115769587e-07
189,relative_residual,2.3029915666832088e-07
190,relative_residual,2.1844959907741654e-07
191,relative_residual,2.2460189404639586e-07
192,relative_residual,2.2494143085402775e-07
193,relative_residual,2.064283474046427e-07
194,relative_residual,1.80083449267347e-07
195,relative_residual,1.6978722544161845e-07
196,relative_residual,1.564634203076267e-07
197,relative_residual,1.397891179517113e-07
198,relative_residual,1.273854215697845e-07
199,relative_residual,1.1834291934736234e-07
200,relative_residual,1.0250272841580762e-07
201,relative_residual,9.366927824610802e-08
202,relative_residual,7.881090829127532e-08
203,relative_residual,6.707117528902813e-08
204,relative_residual,6.716668492551435e-08
205,relative_residual,6.060288528788104e-08
206,relative_residual,5.72880978636696e-08
207,relative_residual,4.6511556856016735e-08
208,relative_residual,4.1659000467018e-08
209,relative_residual,3.5430266170008035e-08
210,relative_residual,3.635642187006462e-08
211,relative_residual,3.316225335728729e-08
212,relative_residual,3.014440206169712e-08
213,relative_residual,2.3483205342966e-08
214,relative_residual,2.1709940088259024e-08
215,relative_residual,1.9176123199252237e-08
216,relative_residual,1.723619610303961e-08
217,relative_residual,1.6008499691836924e-08
218,relative_residual,1.4027792289096216e-08
219,relative_residual,1.1863888841085246e-08
220,relative_residual,1.0825439844986286e-08
221,relative_residual,9.815633038071951e-09
